date,cash,position,position_value,portfolio_value,leverage,returns,cum_returns,drawdown,buy_hold_returns,buy_hold_cum_returns,buy_hold_drawdown
2012-06-05,2072587.4137344367,0.0,0.0,2072587.4137344367,0.0,0.0,2.072587413734437,-0.0695609591910423,-0.0011442151423203262,3.7131380085729733,-0.14870793376037125
2012-06-06,11707.865516663296,13018.0,2046559.867401123,2058267.7329177863,0.9943117868830085,-0.006909084134043231,2.0582677329177863,-0.07598944080559,0.0004455092560180507,3.7147922459246647,-0.1483286752652868
2012-06-07,11707.865516663296,13018.0,2011281.0,2022988.8655166633,0.9942125902340677,-0.01714007698654052,2.0229888655166635,-0.09182705292655843,-0.01723813115026185,3.6507561699934397,-0.16300989725798104
2012-06-08,11707.865516663296,13018.0,2014275.0843811035,2025982.9498977668,0.9942211431161087,0.0014800300842678915,2.0259829498977666,-0.09048292964317173,0.0014886454856897213,3.6561908516852544,-0.16176391571996712
2012-06-11,11707.865516663296,13018.0,2022476.4879455566,2034184.35346222,0.9942444422518852,0.004048110851508913,2.03418435346222,-0.0868011037210275,0.004071640277957922,3.6710775456208773,-0.15835091991677483
2012-06-12,11707.865516663296,13018.0,2036796.367401123,2048504.2329177863,0.9942846759462209,0.007039617344019922,2.0485042329177863,-0.0803725329322424,0.007080368815616023,3.6970701285945995,-0.15239173401646167
2012-06-13,11707.865516663296,13018.0,2045388.0964355469,2057095.9619522102,0.9943085467410318,0.004194147562090356,2.0570959619522102,-0.07651547963320882,0.004218256263578635,3.712665317821433,-0.1488163051394156
2012-06-14,11707.865516663296,13018.0,2053589.5,2065297.3655166633,0.9943311477987895,0.003986884285490433,2.0652973655166633,-0.07283365371106479,0.004009705335992431,3.7275520117570555,-0.1454033093362234
2012-06-15,11707.865516663296,13018.0,2054761.0723266602,2066468.9378433235,0.994334361720974,0.0005672656859110337,2.0664689378433234,-0.07230770405768355,0.0005704997647584253,3.7296785793028877,-0.14491576212523638
2012-06-18,11707.865516663296,13018.0,2055932.6446533203,2067640.5101699836,0.9943375720009952,0.0005669440779898505,2.0676405101699835,-0.07178175440430232,0.0005701744803514597,3.7318051468487194,-0.14442821491424948
2012-06-19,11707.865516663296,13018.0,2045908.9276733398,2057616.7931900031,0.9943099873818039,-0.004847901233641649,2.0576167931900033,-0.07628166478221424,-0.004875508449193711,3.713610699324514,-0.1485995623813268
2012-06-20,11707.865516663296,13018.0,2030417.4758911133,2042125.3414077766,0.9942668232555244,-0.007528832304196764,2.0421253414077767,-0.08323618522438077,-0.0075719166052243825,3.6854915488049595,-0.15504629549262697
2012-06-21,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,-0.01893295925922933,2.0034618655166634,-0.10059323717986327,-0.025325363321968553,3.5921551363114292,-0.17644505504951946
2012-06-22,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.004078378501268132,3.606805304592582,-0.17308628626742034
2012-06-25,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.00733749424571517,3.633270217760445,-0.16701881165120458
2012-06-26,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.007414148220444616,3.606332613841041,-0.17319465764646477
2012-06-27,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.001376010487393442,3.6112949653387156,-0.17205696482435334
2012-06-28,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.011646919832302038,3.5692345023866197,-0.18169995098075695
2012-06-29,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.027408138404537707,3.6670605756262837,-0.15927186998079745
2012-07-02,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.0006444107348563266,3.6646974824259817,-0.15981364421287753
2012-07-03,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.015281516744723334,3.7206996183680197,-0.14697432234822855
2012-07-05,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.011304546946454441,3.6786387948585237,-0.156617391167774
2012-07-06,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.012654072807009586,3.6320890317176935,-0.1672896161041028
2012-07-09,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.002146812555150701,3.6398864460524103,-0.1655019429971507
2012-07-10,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.012269536951600046,3.595226724802942,-0.17574084774358564
2012-07-11,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.005520944005105832,3.615075770236239,-0.171190159118282
2012-07-12,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.00261460971900751,3.6056237579924306,-0.1733571733834604
2012-07-13,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.010157959820154439,3.6422495392527123,-0.16496016876507064
2012-07-16,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.00045418012518472217,3.643903776604404,-0.1645809102699862
2012-07-17,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.0047986866023365105,3.626417824371409,-0.16858982466320976
2012-07-18,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.002736679257213992,3.6164934819334604,-0.17086512764429063
2012-07-19,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.0021561700390366756,3.6242912568255767,-0.16907737187419677
2012-07-20,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.0018906850756352789,3.6311436502146126,-0.1675063588621916
2012-07-23,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,-0.0041647647379081665,3.6160207911819198,-0.17097349902333508
2012-07-24,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.003202022460124132,3.6275993709715597,-0.16831893754716978
2012-07-25,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.014004649795792412,3.6784026297614534,-0.1566715355257253
2012-07-26,2003461.8655166633,0.0,0.0,2003461.8655166633,0.0,0.0,2.0034618655166634,-0.10059323717986327,0.007066269136341896,3.704395212735176,-0.15071234962541202
2012-07-27,3099.090034485562,12683.0,1998079.7348480225,2001178.824882508,0.998451367765863,-0.001139547836397914,2.001178824882508,-0.10161815421047667,0.004911583802304831,3.7225896602593815,-0.1465410021583347
2012-07-30,3099.090034485562,12683.0,1996684.5971069336,1999783.6871414192,0.9984502873713729,-0.0006971579569711173,1.9997836871414192,-0.10224446826266717,-0.0006982392728160924,3.719990401962009,-0.14713692074836607
2012-07-31,3099.090034485562,12683.0,1984762.7396697998,1987861.8297042854,0.9984409932379724,-0.005961573501069739,1.9878618297042854,-0.10759650385111122,-0.00597082656640302,3.69777898444321,-0.15222921827946603
2012-08-01,3099.090034485562,12683.0,1967640.6122589111,1970739.7022933967,0.9984274483175637,-0.00861333879198023,1.9707397022933968,-0.11528307750258916,-0.008626788012826792,3.6658790290261325,-0.15954275709683755
2012-08-02,3099.090034485562,12683.0,1954830.851928711,1957929.9419631965,0.9984171598952217,-0.00649997577827921,1.9579299419631966,-0.12103371606945604,-0.006510213425354183,3.642013374155642,-0.16501431312302192
2012-08-03,3099.090034485562,12683.0,1972840.6887054443,1975939.77873993,0.9984315867984287,0.00919840714968334,1.97593977873993,-0.1129486263190187,0.009212989839486152,3.675567206367011,-0.15732159847370786
2012-08-06,3099.090034485562,12683.0,1982352.9387054443,1985452.02873993,0.9984391010260508,0.004814038414706179,1.98545202873993,-0.10867832693030059,0.004821600676860438,3.6932893236970763,-0.153258539722533
2012-08-07,3099.090034485562,12683.0,1982099.2245178223,1985198.3145523078,0.9984389015385677,-0.00012778661178891593,1.9851983145523078,-0.10879222590691624,-0.0001279863856068486,3.6928166329455356,-0.15336691110157744
2012-08-08,3099.090034485562,12683.0,1984635.785812378,1987734.8758468635,0.9984408936663823,0.0012777369776921788,1.9877348758468636,-0.1076534967791507,0.0012797347696722472,3.6975424587887398,-0.15228344530055918
2012-08-09,3099.090034485562,12683.0,1991104.2396697998,1994203.3297042854,0.9984459508274188,0.0032541834104842238,1.9942033297042854,-0.10474963759196582,0.003259264951112506,3.7095937293299204,-0.14952051244534942
2012-08-10,3099.090034485562,12683.0,1993513.8471069336,1996612.9371414192,0.9984478263278598,0.0012083057937182229,1.9966129371414192,-0.10366790139223987,0.0012101864830207365,3.714083029518654,-0.1484912736654243
2012-08-13,3099.090034485562,12683.0,1978421.2396697998,1981520.3297042854,0.9984360039167763,-0.007559105300971369,1.9815203297042854,-0.11044337011025662,-0.0075708565852385945,3.6859642395564998,-0.15493792411358262
2012-08-14,3099.090034485562,12683.0,1967513.851928711,1970612.9419631965,0.9984273471626558,-0.005504555051785265,1.9706129419631966,-0.11533998355116522,-0.00551317764002035,3.6656428639290626,-0.15959690145478872
2012-08-15,3099.090034485562,12683.0,1973855.351928711,1976954.4419631965,0.9984323917796467,0.0032180342800764983,1.9769544419631966,-0.11249311729201981,0.003223103102315328,3.6774576088157724,-0.15688819562067222
2012-08-16,3099.090034485562,12683.0,1985650.4490356445,1988749.53907013,0.998441689124949,0.005966296873902932,1.9887495390701302,-0.10719798775215184,0.0059756643744985904,3.6994328612375016,-0.15185004244752345
2012-08-17,3099.090034485562,12683.0,1987679.7754821777,1990778.8655166633,0.9984432776094992,0.0010204032265832552,1.9907788655166634,-0.10628696969815407,0.001021995813774046,3.703213666135025,-0.15098323674145211
2012-08-20,3099.090034485562,12683.0,1994528.5103302002,1997627.6003646858,0.9984486147298326,0.0034402288303603257,1.9976276003646858,-0.10321239236524099,0.003445592661605268,3.7159734319674156,-0.1480578708123887
2012-08-21,3099.090034485562,12683.0,2014440.9132232666,2017540.0032577522,0.9984639263511597,0.009968025516583268,2.017540003257752,-0.09427319060938195,0.009983513792826137,3.7530719039792375,-0.13955249481495458
2012-08-22,3099.090034485562,12683.0,2036128.7348480225,2039227.824882508,0.9984802629717628,0.010749636482912939,2.039227824882508,-0.08453695665560425,0.010766174119276384,3.7934781295796425,-0.13028876715363533
2012-08-23,3099.090034485562,12683.0,2053250.8622589111,2056349.9522933967,0.9984929170100502,0.00839637788478842,2.0563499522933966,-0.0768503830041263,0.008409157592958794,3.8253780849967196,-0.12297522833626391
2012-08-24,3099.090034485562,12683.0,2054265.5254821777,2057364.6155166633,0.9984936602821337,0.0004934292541669549,2.057364615516663,-0.07639487397712742,0.000494174015419846,3.8272684874454814,-0.12254182548322819
2012-08-27,3099.090034485562,12683.0,2046528.8877410889,2049627.9777755744,0.9984879743699396,-0.0037604601939486004,2.0496279777755744,-0.07986805428846332,-0.003766133270076133,3.812854484261399,-0.12584644990737603
2012-08-28,3099.090034485562,12683.0,2050080.1122589111,2053179.2022933967,0.9984905896031755,0.0017326190685962306,2.053179202293397,-0.07827381613369891,0.0017352428001844444,3.8194707125533647,-0.12432958125332215
2012-08-29,3099.090034485562,12683.0,2036762.9235534668,2039862.0135879524,0.9984807354547308,-0.006486130723791228,2.0398620135879524,-0.08425225265379697,-0.006495935756759552,3.7946596761797933,-0.13001788003759535
2012-08-30,3099.090034485562,12683.0,2035875.214187622,2038974.3042221076,0.998480074011689,-0.00043518108574580605,2.0389743042221076,-0.08465076875275637,-0.0004358432469381279,3.793005799385502,-0.1303970558695378
2012-08-31,2033869.2593177804,0.0,0.0,2033869.2593177804,0.0,-0.0025037318487811655,2.0338692593177803,-0.08694255777578744,0.02305006759133854,3.880434839435677,-0.11035264922970364
2012-09-04,6901.784250641707,12343.0,2030176.5872650146,2037078.3715156564,0.9966119201169926,0.0015778360301057504,2.037078371515656,-0.08550190284588996,0.001583208530649749,3.8865783769761024,-0.1089441519546941
2012-09-05,6901.784250641707,12343.0,2028078.2998657227,2034980.0841163644,0.9966084266354682,-0.001030047458474015,2.0349800841163646,-0.08644387928664267,-0.0010335492057460538,3.882561406981509,-0.10986510201871673
2012-09-06,6901.784250641707,12343.0,2035237.2624664307,2042139.0467170724,0.9966203162014179,0.0035179521689601145,2.0421390467170726,-0.08323003255031222,0.0035299241657396063,3.896266554316981,-0.10672299333156442
2012-09-07,6901.784250641707,12343.0,2079054.9501342773,2085956.734384919,0.9966913099697263,0.02145676012526554,2.085956734384919,-0.06355911926869688,0.021529523105697113,3.980151315124103,-0.08749116537670844
2012-09-10,6901.784250641707,12343.0,2064860.3871307373,2071762.171381379,0.996668640664464,-0.0068048213894166265,2.071762171381379,-0.06993143220382135,-0.006827411176709486,3.9529771855502296,-0.09372123839306169
2012-09-11,6901.784250641707,12343.0,2072389.6246643066,2079291.4089149483,0.9966807037142316,0.003634219041922737,2.0792914089149486,-0.06655135930444257,0.003646366398665668,3.967391188734312,-0.09041661396891383
2012-09-12,6901.784250641707,12343.0,2072636.537399292,2079538.3216499337,0.9966810978288846,0.00011874849957371758,2.0795383216499337,-0.06644051367893088,0.00011914397372314589,3.9678638794858525,-0.09030824258986939
2012-09-13,2060838.6936004648,0.0,0.0,2060838.6936004648,0.0,-0.008992201708806324,2.060838693600465,-0.07483526888709952,0.02018818143529133,4.047967835395451,-0.07194322034108475
2012-09-14,3935.499783326173,11965.0,2055587.0365142822,2059522.5362976084,0.9980891203111567,-0.0006386512961656932,2.0595225362976084,-0.07542612654179166,0.002860343822002953,4.059546415185091,-0.06928865886491954
2012-09-17,3935.499783326173,11965.0,2038835.9269714355,2042771.4267547617,0.9980734507386476,-0.008133491742683296,2.042771426754762,-0.08294614050706461,-0.008149063622843289,4.026464913167863,-0.07687308479833094
2012-09-18,3935.499783326173,11965.0,2054629.814605713,2058565.314389039,0.9980882317622776,0.007731598076720747,2.058565314389039,-0.07585584865075973,0.007746522133214695,4.05765601273633,-0.06972206171795506
2012-09-19,3935.499783326173,11965.0,2054869.165725708,2058804.6655090342,0.998088454019336,0.00011627084082399541,2.058804665509034,-0.07574839763323986,0.00011649354949172519,4.05812870348787,-0.06961369033891082
2012-09-20,3935.499783326173,11965.0,2051638.564605713,2055574.064389039,0.9980854497770208,-0.0015691634928349796,2.055574064389039,-0.07719869950586794,-0.0015721687657199723,4.051748640292974,-0.07107641463501352
2012-09-21,3935.499783326173,11965.0,2057501.480331421,2061436.980114747,0.9980908949333455,0.0028522035898768117,2.061436980114747,-0.07456668232385553,0.0028576747517099488,4.0633272200826145,-0.0684218531588481
2012-09-24,3935.499783326173,11965.0,2046613.2865142822,2050548.7862976084,0.9980807577904879,-0.005281846557604997,2.0505487862976084,-0.07945467910711629,-0.005291949445103139,4.041824297855026,-0.07335171761609428
2012-09-25,3935.499783326173,11965.0,2043263.1011199951,2047198.6009033213,0.9980776170022831,-0.0016337994085652285,2.047198600903321,-0.08095866550794859,-0.0016369410950092256,4.03520806956306,-0.07486858627014828
2012-09-26,3935.499783326173,11965.0,2031776.6207885742,2035712.1205719004,0.9980667699801186,-0.005610828537276458,2.0357121205719,-0.0861152488544533,-0.005621635473730624,4.012523600735321,-0.08006933784343445
2012-09-27,3935.499783326173,11965.0,2062048.0561828613,2065983.5559661875,0.9980950962692994,0.014870194605798526,2.0659835559661874,-0.07252560475764715,0.014898997795603108,4.072306181017482,-0.06636329293585602
2012-09-28,3935.499783326173,11965.0,2056663.8426971436,2060599.3424804697,0.9980901188784285,-0.0026061260120726626,2.0605993424804696,-0.07494271990461959,-0.0026110999060248163,4.061672982730923,-0.06880111165393253
2012-10-01,3935.499783326173,11965.0,2061449.769668579,2065385.2694519053,0.9980945444699668,0.002322589778988471,2.0653852694519053,-0.07279419132089111,0.0023270341375569714,4.071124634417331,-0.066634180051896
2012-10-02,3935.499783326173,11965.0,2059176.5730285645,2063112.0728118906,0.9980924449838722,-0.0011006162741820091,2.0631120728118906,-0.07381468912343948,-0.0011027174532514117,4.0666353342285975,-0.0676634188318211
2012-10-03,3935.499783326173,11965.0,2062885.6938171387,2066821.1936004648,0.9980958682853109,0.001797828066373075,2.066821193600465,-0.07214956717688309,0.0018012640766977839,4.0739604183691736,-0.06598403444077158
2012-10-04,3935.499783326173,11965.0,2077243.6573028564,2081179.1570861826,0.9981090048062772,0.006946882260630227,2.081179157086183,-0.06570389946458603,0.006960135274945767,4.102315733985798,-0.059483156971520124
2012-10-05,3935.499783326173,11965.0,2065398.2415771484,2069333.7413604746,0.9980981802477454,-0.005691684776572781,2.0693337413604747,-0.07102161835681485,-0.005702468116373205,4.078922409309448,-0.06484642428180203
2012-10-08,3935.499783326173,11965.0,2058578.2865142822,2062513.7862976084,0.9980918916472357,-0.0032957250570816443,2.0625137862976084,-0.07408327568668346,-0.0033020048751752906,4.065453787628447,-0.0679343059478611
2012-10-09,3935.499783326173,11965.0,2045895.415725708,2049830.9155090342,0.9980800856531384,-0.006149229582286142,2.0498309155090344,-0.07977695019856428,-0.006160985410008202,4.040406586157805,-0.07367674909008556
2012-10-10,3935.499783326173,11965.0,2044100.5561828613,2048036.0559661875,0.9980784030770056,-0.0008756134612210031,2.0480360559661874,-0.08058270988829638,-0.0008772977978495078,4.036861946357352,-0.07448941043820571
2012-10-11,3935.499783326173,11965.0,2049843.8876342773,2053779.3874176035,0.9980837767642246,0.0028043116890861253,2.0537793874176034,-0.0780043772344882,0.0028097108207538746,4.048204361049922,-0.07188899331999159
2012-10-12,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,-0.005942386604308458,2.0415750362976084,-0.08348323167244091,-0.007354714637855864,4.018430973178676,-0.0787149849263762
2012-10-15,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.010055224506803517,3.9780247475782713,-0.08797871258769535
2012-10-16,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.006355758993983995,4.003308114145983,-0.0821821250875197
2012-10-17,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.000708270089035512,4.006143537540425,-0.08153206213953715
2012-10-18,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.004423734987025862,3.98842142021036,-0.08559512089071199
2012-10-19,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.010782582723043554,3.945415936312583,-0.0954547671420625
2012-10-22,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.003653354530106512,3.9598299394966654,-0.09215014271791465
2012-10-23,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.012829747772893363,3.909026320149372,-0.103797627402501
2012-10-24,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0034455182897020764,3.8955576984683704,-0.10688550906856005
2012-10-25,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.007036295388904268,3.9229679931393138,-0.1006012916942556
2012-10-26,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0005421731981886113,3.920841065036082,-0.1010889215683844
2012-10-31,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.005424029379860196,3.9421078221666,-0.09621320146908949
2012-11-01,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0045555025984209685,3.924149539739465,-0.10033040457821553
2012-11-02,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.020894809825163896,3.8421551813811043,-0.11912882968003588
2012-11-05,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.0038744747870573804,3.857041514759327,-0.11571591653998554
2012-11-06,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.018807862553296584,3.9295842214312793,-0.09908442304020172
2012-11-07,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.0011425281895340866,3.9340738821774135,-0.09805510159713465
2012-11-08,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.009009549825869767,3.969518116837544,-0.08992898409478495
2012-11-09,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0010119540650425085,3.9655011468429504,-0.09084993415880759
2012-11-12,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0022048049089982147,3.956757990447753,-0.09285443268699035
2012-11-13,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0020901215354142133,3.9484878853614958,-0.09475047717298679
2012-11-14,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.00023933743071213875,3.9494329063071767,-0.09453381707803987
2012-11-15,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.006282176951012075,3.9246218699336053,-0.10022211586231305
2012-11-16,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0012643233169258306,3.919659878993331,-0.10135972602128261
2012-11-19,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.011996564840836887,3.9666823328857013,-0.09057912970590946
2012-11-20,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,-0.0028593300857844284,3.9553402787505316,-0.09317946416098162
2012-11-21,2041575.0362976084,0.0,0.0,2041575.0362976084,0.0,0.0,2.0415750362976084,-0.08348323167244091,0.0010155813941403746,3.959357248745125,-0.092258514096959
2012-11-23,17746.796917725587,12008.0,2036676.8873291016,2054423.6842468271,0.9913616665083221,0.006293497775384127,2.054423684246827,-0.0777151354298692,0.012234441881278757,4.007797774892117,-0.08115280364445271
2012-11-26,17746.796917725587,12008.0,2034515.3520507812,2052262.1489685068,0.9913525682249485,-0.0010521370518139506,2.0522621489685067,-0.07868550550821074,-0.0010613049579774048,4.003544279243053,-0.0821279807295684
2012-11-27,17746.796917725587,12008.0,2025869.7606201172,2043616.5575378428,0.9913159849619211,-0.004212712998195367,2.0436165575378427,-0.0825667390545821,-0.004249459912872733,3.9865313783189986,-0.08602844108060574
2012-11-28,17746.796917725587,12008.0,1999932.4366455078,2017679.2335632334,0.9912043517014424,-0.012691874059710506,2.0176792335632334,-0.09421068646069078,-0.012803055990465051,3.9354915938746347,-0.09773007012314337
2012-11-29,17746.796917725587,12008.0,2007497.3520507812,2025244.1489685068,0.9912372061774555,0.003749315193135816,2.0252441489685067,-0.09081459682565779,0.003782585484718659,3.950377927252857,-0.09431715698309305
2012-11-30,17746.796917725587,12008.0,1993928.4366455078,2011675.2335632334,0.9911781004102282,-0.006699891177162187,2.0116752335632335,-0.09690604008679009,-0.00675911995172096,3.9236768489879243,-0.10043877595725997
2012-12-03,17746.796917725587,12008.0,1994889.0986328125,2012635.895550538,0.9911823112382326,0.00047754327899296456,2.012635895550538,-0.09647477363593444,0.000481793613877457,3.925567251436686,-0.10000537310422425
2012-12-04,2003629.895550538,0.0,0.0,2003629.895550538,0.0,-0.004474728896523228,2.0036298955505383,-0.1005178040750834,-0.010293184034235181,3.8851606652788813,-0.10926918342868537
2012-12-05,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.0018246141290523266,3.878071746235375,-0.11089442346178371
2012-12-06,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.00231540881134662,3.887051067727643,-0.10883578057564966
2012-12-07,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.004012180316774305,3.902646617511876,-0.10526026903546182
2012-12-10,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.0038750264922358113,3.9177694765445694,-0.10179312887431823
2012-12-11,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.0009047596653337653,3.914224836744116,-0.10260579022243838
2012-12-12,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.0007244816202742754,3.917060620695959,-0.10195564461131386
2012-12-13,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.008445491459192933,3.88397911867873,-0.10954007054472546
2012-12-14,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.0014600610908572786,3.8783082718898454,-0.11084019644069056
2012-12-17,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.001888731794135401,3.8856333560304215,-0.10916081204964102
2012-12-18,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.014351742734815875,3.829867745742854,-0.12194590689319683
2012-12-19,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.002406215358110364,3.820652259153516,-0.12405869413728207
2012-12-20,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.012122003118760882,3.774338300552356,-0.13467685737880145
2012-12-21,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.003756377133691924,3.788516138639368,-0.13142637731260487
2012-12-24,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.0018087275171267958,3.795368532028404,-0.1298553643005997
2012-12-26,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.0009961627877814738,3.7991493369259275,-0.12898855859452826
2012-12-27,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.002363508432004169,3.808128658418195,-0.1269299157083943
2012-12-28,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.0038471727592938043,3.7934781295796425,-0.13028876715363533
2012-12-31,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.009218955078005298,3.8284500340456327,-0.1222709383671881
2013-01-02,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,0.007097851290946089,3.8556238030621057,-0.11604094801397682
2013-01-03,2003629.895550538,0.0,0.0,2003629.895550538,0.0,0.0,2.0036298955505383,-0.1005178040750834,-0.012073305404241008,3.809073679363876,-0.12671325561344737
